date,from_bank,transaction_id,to_bank,to_account,sender,receiver,amount,currency,transaction_type,is_laundering,risk_score,risk_level,fraud_pattern,flag_round_amount,flag_high_value,flag_currency_mismatch,flag_velocity,flag_reinvestment
01-09-22 22:02,210690,803B49C40,210690,803B49C40,Corporation #29814,Corporation #29814,202941.68,Yen,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 22:51,115656,80B50F160,115656,80B50F160,Corporation #41975,Corporation #41975,69030.57,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:20,10,80065B020,10,80065B020,Partnership #1038,Partnership #1038,202.37,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:16,12,800268C40,1588,800425D10,Corporation #190,Partnership #565,4973.89,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:14,10,8001072B0,12,800570F70,Corporation #578,Corporation #577,113496.79,US Dollar,Wire,0,25,Low,unknown,FALSE,TRUE,FALSE,FALSE,FALSE
02-09-22 01:57,4,8014D8360,4,8014D8360,Corporation #45344,Corporation #45344,199070.59,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,220,8004227C0,701,800444D20,Sole Proprietorship #513,Sole Proprietorship #554,2844,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:16,10,800137EF0,10,800137EF0,Sole Proprietorship #85,Sole Proprietorship #85,20.16,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:29,19723,80404B650,19723,80404B650,Corporation #9086,Corporation #9086,3315378.32,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:15,513,80062B450,513,80062B450,Sole Proprietorship #950,Sole Proprietorship #950,13.16,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 16:54,14549,801CC5920,14549,801CC5920,Corporation #1468,Corporation #1468,140390.84,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 05:48,15,803B24460,15,803B24460,Corporation #29514,Corporation #29514,1389237.94,Yen,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,1467,80032BCD0,1467,80032BCD0,Corporation #264,Corporation #264,153974.99,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
02-09-22 17:02,21749,801864830,21749,801864830,Corporation #20930,Corporation #20930,249508.94,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:23,1,8001CC140,1,8001CC140,Partnership #285,Partnership #285,411.47,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:29,20898,80B49CF50,20898,80B49CF50,Sole Proprietorship #14794,Sole Proprietorship #14794,3153085.65,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 23:44,1411,8017647C0,1411,8017647C0,Sole Proprietorship #48016,Sole Proprietorship #48016,175076.5,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:12,1,800218D10,1,800218D10,Corporation #147,Corporation #147,16.43,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:14,1124,8008BDDC0,1124,8008BDDC0,Partnership #1463,Partnership #1463,24.75,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:00,1362,80056D750,1362,80056D750,Sole Proprietorship #782,Sole Proprietorship #782,356446.17,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:20,1601,8003286C0,1601,8003286C0,Partnership #236,Partnership #236,14447.1,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:27,513,800421140,513,800421140,Corporation #395,Corporation #395,4058.4,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:27,10,8001A2E50,10,8001A2E50,Partnership #168,Partnership #168,588.64,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:01,10,80005CB50,1362,8003A2200,Sole Proprietorship #54,Corporation #319,42290.37,US Dollar,Cheque,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
02-09-22 13:19,121358,80B8D9C00,121358,80B8D9C00,Sole Proprietorship #51920,Sole Proprietorship #51920,17397458.33,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 17:25,18902,807273C30,18902,807273C30,Sole Proprietorship #41587,Sole Proprietorship #41587,105271.57,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:04,12,800479DE0,12,800479DE0,Sole Proprietorship #604,Sole Proprietorship #604,20.87,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:02,10,800582010,10,800582010,Partnership #861,Partnership #861,836252.71,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:19,10,8001F5A30,10,8001F5A30,Sole Proprietorship #209,Sole Proprietorship #209,9.23,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:24,1729,80053C560,1729,80053C560,Corporation #549,Corporation #549,61384.01,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 10:24,221765,8086DF500,221765,8086DF500,Sole Proprietorship #43178,Sole Proprietorship #43178,58174.02,UK Pound,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:26,513,8.01E+06,1688,8006DD360,Partnership #1029,Partnership #1163,435937.25,US Dollar,Cash,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
02-09-22 15:33,2467,801709510,2467,801709510,Corporation #20635,Corporation #20635,89489.28,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:08,1686,800A96740,1686,800A96740,Corporation #1324,Corporation #1324,104694.64,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:03,11471,800A22670,11471,800A22670,Sole Proprietorship #1531,Sole Proprietorship #1531,486.07,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:09,1601,8004B59C0,1420,800596F80,Corporation #598,Sole Proprietorship #822,178944.01,US Dollar,Cash,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:13,701,80041B400,701,80041B400,Sole Proprietorship #508,Sole Proprietorship #508,5779.22,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:02,1,8005C1360,1,8005C1360,Corporation #629,Corporation #629,3101555.07,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:16,1588,80067D7A0,1588,80067D7A0,Sole Proprietorship #1008,Sole Proprietorship #1008,10.33,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:19,2843,800828AD0,2843,800828AD0,Corporation #1056,Corporation #1056,5811444.33,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:12,10,8006D5540,10,8006D5540,Corporation #825,Corporation #825,19.64,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:08,34965,801DA5710,22205,801DA51E0,Sole Proprietorship #4482,Partnership #4710,0.09,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 01:41,3698,80420FC00,3698,80420FC00,Sole Proprietorship #18755,Sole Proprietorship #18755,51294.72,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:16,701,80064C270,701,80064C270,Partnership #1075,Partnership #1075,17.22,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:03,3284,8001DDC00,1292,8001DDB60,Sole Proprietorship #186,Sole Proprietorship #187,1290.78,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:18,5836,8021DB0B0,11157,8038312A0,Sole Proprietorship #13668,Partnership #7619,38.45,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:04,3607,8006A6D90,1674,8006A6CF0,Corporation #238,Partnership #1120,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:23,11899,805721090,135403,80F2C0DE0,Partnership #6129,Sole Proprietorship #19304,329.77,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 18:58,28255,807592880,28255,807592880,Partnership #1586,Partnership #1586,3314580.64,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:00,3211,8.00E+06,3211,8.00E+06,Corporation #68,Corporation #68,400.56,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:27,1729,80059C150,1729,80059C150,Sole Proprietorship #825,Sole Proprietorship #825,944.65,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:29,1665,800538270,1665,800538270,Corporation #543,Corporation #543,16.89,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:12,1601,8003BE9A0,1601,8003BE9A0,Partnership #468,Partnership #468,17.99,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:14,3,805391D10,3,805391D10,Corporation #32328,Corporation #32328,569783.16,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,37797,8035314B0,1411,803531460,Sole Proprietorship #6875,Partnership #7334,12078.53,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 10:49,3420,80D944A40,3420,80D944A40,Corporation #14999,Corporation #14999,70406.21,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 04:47,3229,801BD79E0,3229,801BD79E0,Corporation #13303,Corporation #13303,51310.14,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 10:45,22345,802400080,22345,802400080,Sole Proprietorship #5018,Sole Proprietorship #5018,53977.88,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:29,795,80084D960,795,80084D960,Sole Proprietorship #1324,Sole Proprietorship #1324,79105.36,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 16:46,16163,80343A4E0,16163,80343A4E0,Partnership #7125,Partnership #7125,100854773.1,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 11:03,11157,803A2DBC0,11157,803A2DBC0,Sole Proprietorship #7618,Sole Proprietorship #7618,168318.53,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 18:23,21575,80340DA30,21575,80340DA30,Partnership #166,Partnership #166,2123353.42,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:08,1665,8004AF430,1665,8004AF430,Partnership #716,Partnership #716,10.77,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:26,22345,800FB5220,2627,801CF22B0,Partnership #4558,Sole Proprietorship #4330,2471.68,US Dollar,Cash,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:18,15,803037BE0,15,803037BE0,Partnership #8169,Partnership #8169,58045.98,Yen,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:14,1729,8004BFFE0,1729,8004BFFE0,Corporation #496,Corporation #496,3263.94,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:08,1362,800663C10,1362,800663C10,Partnership #1048,Partnership #1048,20.18,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 16:23,11056,800865880,11056,800865880,Partnership #2370,Partnership #2370,21924445.88,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 09:55,16031,8.10E+45,16031,8.10E+45,Sole Proprietorship #5708,Sole Proprietorship #5708,297743910.4,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:05,19329,805B98BF0,19535,803C6E8A0,Corporation #2899,Sole Proprietorship #9655,104.34,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:20,11904,8016FF5B0,11474,8054C32F0,Partnership #9593,Partnership #9594,4324.2,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:00,1,800724A30,1,800724A30,Partnership #1236,Partnership #1236,39994.79,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
02-09-22 08:32,25547,802E17B30,25547,802E17B30,Partnership #5660,Partnership #5660,221204.02,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:17,1467,8.00E+244,1467,8.00E+244,Partnership #377,Partnership #377,6.16,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:09,25637,8034E5DD0,8798,8034E6470,Corporation #5639,Partnership #7351,37068,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:27,13145,8016BD850,8771,8043F3480,Partnership #2196,Sole Proprietorship #7968,2152.81,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:24,2843,80077CE60,2843,80077CE60,Corporation #942,Corporation #942,18.73,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:13,220,8004518B0,220,8004518B0,Corporation #518,Corporation #518,5.32,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:29,1601,8003DA6D0,1601,8003DA6D0,Partnership #527,Partnership #527,43589.84,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:21,10,800111330,10,800111330,Sole Proprietorship #116,Sole Proprietorship #116,7.49,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 02:27,795,80220E5E0,795,80220E5E0,Corporation #4028,Corporation #4028,79066.99,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:28,795,8008774F0,795,8008774F0,Sole Proprietorship #1346,Sole Proprietorship #1346,4706.82,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:28,10,8009375A0,10,8009375A0,Partnership #1554,Partnership #1554,2513950.98,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 13:40,221130,807C7F460,221130,807C7F460,Partnership #12361,Partnership #12361,90541.86,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:19,1292,8001A5A50,11157,80082E940,Partnership #1379,Corporation #1034,68022.4,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
02-09-22 06:46,3123,80A692570,3123,80A692570,Corporation #22760,Corporation #22760,104243.57,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 04:21,11157,8014687C0,11157,8014687C0,Partnership #3335,Partnership #3335,43046571.13,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:24,701,8005F5270,701,8005F5270,Partnership #970,Partnership #970,856.34,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:16,1665,800626B50,1665,800626B50,Partnership #1011,Partnership #1011,21.97,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:06,32977,802E2F9C0,4403,802E2F970,Sole Proprietorship #6038,Partnership #6367,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 03:02,113798,807DD3CF0,113798,807DD3CF0,Corporation #10152,Corporation #10152,100457.32,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:24,1292,8003E6C90,1292,8003E6C90,Partnership #504,Partnership #504,24.95,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:22,1411,800909030,1411,800909030,Sole Proprietorship #1461,Sole Proprietorship #1461,12459.54,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:05,1,800691090,1,800691090,Partnership #1106,Partnership #1106,24228.82,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 12:07,22736,803E47280,22736,803E47280,Sole Proprietorship #7559,Sole Proprietorship #7559,288740,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:19,33456,8058D40E0,4766,8058D3E20,Corporation #7880,Partnership #9839,0.01,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:27,220,80025FDF0,16586,80BD22DC0,Sole Proprietorship #16213,Corporation #185,195.97,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:20,3552,80056D390,3552,80056D390,Corporation #637,Corporation #637,1279.49,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:08,1688,8026446F0,1688,8026446F0,Corporation #4281,Corporation #4281,69338.28,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 14:52,21575,804268CC0,21575,804268CC0,Partnership #45364,Partnership #45364,6058713.6,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:27,1674,8009ED1E0,1674,8009ED1E0,Corporation #1233,Corporation #1233,10.45,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:20,220,80067D4E0,220,80067D4E0,Sole Proprietorship #1006,Sole Proprietorship #1006,458105.64,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:21,1665,8003CFC30,1665,8003CFC30,Corporation #344,Corporation #344,3.46,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 14:30,9482,8067C8F80,9482,8067C8F80,Sole Proprietorship #1264,Sole Proprietorship #1264,58839.02,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 09:36,12,800EDE720,12,800EDE720,Partnership #2410,Partnership #2410,70199.58,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:26,310024,803AE5250,23402,803AE6A00,Corporation #6012,Corporation #6013,0.05,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
02-09-22 09:59,16031,8.10E+45,16031,8.10E+45,Sole Proprietorship #5708,Sole Proprietorship #5708,56788.34,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:26,36719,803443020,1420,803443390,Corporation #3395,Sole Proprietorship #6690,0.09,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:11,1,800688410,1,800688410,Sole Proprietorship #1017,Sole Proprietorship #1017,2331.56,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:28,1665,80039D730,1665,80039D730,Partnership #808,Partnership #808,19416.24,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:27,10,8001C5260,10,8001C5260,Partnership #183,Partnership #183,23.89,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:08,1588,80059A230,1588,80059A230,Sole Proprietorship #830,Sole Proprietorship #830,769.62,US Dollar,Reinvestment,0,15,Low,layering,FALSE,FALSE,FALSE,FALSE,TRUE
01-09-22 00:04,34343,80197D940,21550,80196D840,Partnership #4118,Partnership #429,3860.29,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:23,1674,800472800,1674,800472800,Corporation #440,Corporation #440,1111751.44,US Dollar,Reinvestment,0,60,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,TRUE
01-09-22 00:05,11405,8.01E+274,25637,803B0C4D0,Corporation #2549,Partnership #7774,20318.58,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:11,10,80016DA30,10,80016DA30,Sole Proprietorship #125,Sole Proprietorship #125,20.93,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:07,1124,801D48C30,127390,81040BE70,Sole Proprietorship #2836,Partnership #4637,435.41,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:14,1420,8006A3840,217680,80C132DC0,Partnership #13,Sole Proprietorship #10,3.62,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:04,3753,801644F90,1068,801635F70,Partnership #3597,Sole Proprietorship #2573,20072.9,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:25,1601,800806F60,1601,800806F60,Corporation #999,Corporation #999,7.71,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
01-09-22 00:13,2843,80065C9B0,226041,810269670,Sole Proprietorship #72,Corporation #724,65.87,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
02-09-22 18:30,1267,8022EBAE0,1267,8022EBAE0,Corporation #2097,Corporation #2097,8363671.88,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 14:33,11107,80080C0C0,11107,80080C0C0,Corporation #1006,Corporation #1006,1829125.03,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 05:20,211,807671C60,211,807671C60,Corporation #39690,Corporation #39690,127990.82,UK Pound,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 00:31,113685,8055AFD70,113685,8055AFD70,Sole Proprietorship #48570,Sole Proprietorship #48570,601091.36,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:18,10,800187110,1362,80021BEC0,Corporation #148,Partnership #226,12136.74,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:23,24132,802087AB0,1674,8024465D0,Partnership #4898,Partnership #5286,12231.41,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:20,1467,8003BD2B0,1,8043D2EE0,Corporation #605,Corporation #6625,43281.58,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:21,35822,8051129F0,210404,805118180,Sole Proprietorship #8745,Partnership #936,17748.84,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 13:03,1267,801B84050,1267,801B84050,Corporation #51289,Corporation #51289,77200.07,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 08:02,1916,801395050,1916,801395050,Corporation #25320,Corporation #25320,20409501.53,Euro,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
02-09-22 05:01,2824,8034A01D0,2824,8034A01D0,Sole Proprietorship #20998,Sole Proprietorship #20998,495757.95,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:13,11974,80247A560,513,80103B490,Partnership #5339,Partnership #2655,12.49,US Dollar,Credit Card,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:13,1588,800531000,10,800534930,Sole Proprietorship #737,Sole Proprietorship #738,694280,US Dollar,ACH,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
02-09-22 13:28,22736,804E6C060,22736,804E6C060,Partnership #9032,Partnership #9032,172334.21,US Dollar,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 08:54,9571,804802670,9571,804802670,Partnership #47399,Partnership #47399,1613609.35,Yuan,ACH,0,65,High,round_trip,FALSE,TRUE,TRUE,TRUE,FALSE
01-09-22 00:01,10,8001AA0E0,24869,8100D4600,Sole Proprietorship #171,Partnership #180,7.83,US Dollar,Credit Card,0,20,Low,unknown,FALSE,FALSE,FALSE,TRUE,FALSE
01-09-22 00:14,1665,803AE3350,9482,803AE33F0,Partnership #7756,Partnership #870,39842,US Dollar,Cheque,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:28,313175,804CE6D90,211075,804CE7180,Partnership #2635,Corporation #7015,7917.82,US Dollar,ACH,0,0,Clean,unknown,FALSE,FALSE,FALSE,FALSE,FALSE
01-09-22 00:09,1,80012FE50,1,80012FE50,Individual #2,Individual #2,3944232.29,US Dollar,Reinvestment,0,40,Medium,layering,FALSE,TRUE,FALSE,FALSE,TRUE
01-09-22 00:02,10,800530710,908,8009453F0,Sole Proprietorship #730,Partnership #1561,71284.01,US Dollar,Cheque,0,45,Medium,round_trip,FALSE,TRUE,FALSE,TRUE,FALSE
01-09-22 00:18,513,800678C40,513,800678C40,Partnership #1079,Partnership #1079,22.74,US Dollar,Reinvestment,0,35,Medium,layering,FALSE,FALSE,FALSE,TRUE,TRUE
